"Subject","Function"
"size","bfd/libbfd.c:bfd_putb64"
"size","bfd/archive.c:_bfd_archive_bsd_update_armap_timestamp"
"size","bfd/bfd.c:bfd_perror"
"size","bfd/archive.c:_bfd_coff_write_armap"
"size","bfd/libbfd.c:bfd_write_bigendian_4byte_int"
"size","bfd/libbfd.c:bfd_putb32"
"size","bfd/archive.c:_bfd_archive_close_and_cleanup"
"size","libiberty/hashtab.c:htab_traverse_noresize"
"size","libiberty/hashtab.c:htab_delete"
"size","libiberty/hashtab.c:htab_clear_slot"
"size","bfd/archive.c:archive_close_worker"
"size","bfd/archures.c:bfd_default_compatible"
"size","bfd/archures.c:bfd_default_scan"
"size","bfd/archures.c:bfd_arch_default_fill"
"size","bfd/archures.c:bfd_printable_name"
"size","bfd/archures.c:bfd_scan_arch"
"size","bfd/archures.c:bfd_arch_get_compatible"
"size","bfd/archures.c:bfd_set_arch_info"
"size","bfd/archures.c:bfd_default_set_arch_mach"
"size","bfd/archures.c:bfd_get_arch"
"size","bfd/archures.c:bfd_get_mach"
"size","bfd/archures.c:bfd_arch_bits_per_byte"
"size","bfd/archures.c:bfd_arch_bits_per_address"
"size","bfd/archures.c:bfd_get_arch_info"
"size","bfd/archures.c:bfd_octets_per_byte"
"size","bfd/archures.c:bfd_arch_mach_octets_per_byte"
"size","bfd/bfd.c:error_handler_internal"
"size","bfd/bfd.c:_doprnt"
"size","bfd/bfd.c:bfd_set_error_handler"
"size","bfd/bfd.c:bfd_set_assert_handler"
"size","bfd/bfd.c:_bfd_default_assert_handler"
"size","bfd/bfd.c:bfd_get_reloc_upper_bound"
"size","bfd/bfd.c:bfd_canonicalize_reloc"
"size","bfd/bfd.c:bfd_set_file_flags"
"size","bfd/bfd.c:bfd_get_arch_size"
"size","bfd/bfd.c:bfd_get_sign_extend_vma"
"size","bfd/bfd.c:bfd_set_start_address"
"size","bfd/bfd.c:bfd_get_gp_size"
"size","bfd/bfd.c:bfd_set_gp_size"
"size","bfd/bfd.c:_bfd_get_gp_value"
"size","bfd/bfd.c:_bfd_set_gp_value"
"size","bfd/bfd.c:bfd_get_relocated_section_contents"
"size","bfd/bfd.c:bfd_record_phdr"
"size","bfd/opncls.c:bfd_zalloc"
"size","bfd/opncls.c:bfd_alloc"
"size","libiberty/objalloc.c:_objalloc_alloc"
"size","bfd/bfd.c:bfd_sprintf_vma"
"size","bfd/bfd.c:is32bit"
"size","bfd/bfd.c:bfd_fprintf_vma"
"size","bfd/bfd.c:bfd_alt_mach_code"
"size","bfd/bfd.c:bfd_emul_get_maxpagesize"
"size","bfd/bfd.c:bfd_emul_set_maxpagesize"
"size","bfd/bfd.c:bfd_elf_set_pagesize"
"size","bfd/bfd.c:bfd_emul_get_commonpagesize"
"size","bfd/bfd.c:bfd_emul_set_commonpagesize"
"size","bfd/bfd.c:bfd_demangle"
"size","libiberty/cplus-dem.c:cplus_demangle"
"size","libiberty/cp-demangle.c:cplus_demangle_v3"
"size","libiberty/cp-demangle.c:d_demangle"
"size","libiberty/cp-demangle.c:d_growable_string_init"
"size","libiberty/cp-demangle.c:d_growable_string_resize"
"size","libiberty/cp-demangle.c:d_demangle_callback"
"size","libiberty/cp-demangle.c:cplus_demangle_init_info"
"size","libiberty/cp-demangle.c:cplus_demangle_type"
"size","libiberty/cp-demangle.c:next_is_type_qual"
"size","libiberty/cp-demangle.c:d_cv_qualifiers"
"size","libiberty/cp-demangle.c:d_expression"
"size","libiberty/cp-demangle.c:d_expression_1"
"size","libiberty/cp-demangle.c:d_expr_primary"
"size","libiberty/cp-demangle.c:cplus_demangle_mangled_name"
"size","libiberty/cp-demangle.c:d_encoding"
"size","libiberty/cp-demangle.c:d_special_name"
"size","libiberty/cp-demangle.c:d_make_comp"
"size","libiberty/cp-demangle.c:d_make_empty"
"size","libiberty/cp-demangle.c:d_call_offset"
"size","libiberty/cp-demangle.c:d_number"
"size","libiberty/cp-demangle.c:d_name"
"size","libiberty/cp-demangle.c:d_nested_name"
"size","libiberty/cp-demangle.c:d_ref_qualifier"
"size","libiberty/cp-demangle.c:d_prefix"
"size","libiberty/cp-demangle.c:d_unqualified_name"
"size","libiberty/cp-demangle.c:d_source_name"
"size","libiberty/cp-demangle.c:d_identifier"
"size","libiberty/cp-demangle.c:d_make_name"
"size","libiberty/cp-demangle.c:cplus_demangle_fill_name"
"size","libiberty/cp-demangle.c:d_operator_name"
"size","libiberty/cp-demangle.c:d_make_extended_operator"
"size","libiberty/cp-demangle.c:cplus_demangle_fill_extended_operator"
"size","libiberty/cp-demangle.c:d_make_operator"
"size","libiberty/cp-demangle.c:d_ctor_dtor_name"
"size","libiberty/cp-demangle.c:d_make_ctor"
"size","libiberty/cp-demangle.c:cplus_demangle_fill_ctor"
"size","libiberty/cp-demangle.c:d_make_dtor"
"size","libiberty/cp-demangle.c:cplus_demangle_fill_dtor"
"size","libiberty/cp-demangle.c:d_discriminator"
"size","libiberty/cp-demangle.c:d_lambda"
"size","libiberty/cp-demangle.c:d_parmlist"
"size","libiberty/cp-demangle.c:d_compact_number"
"size","libiberty/cp-demangle.c:d_add_substitution"
"size","libiberty/cp-demangle.c:d_unnamed_type"
"size","libiberty/cp-demangle.c:d_abi_tags"
"size","libiberty/cp-demangle.c:d_substitution"
"size","libiberty/cp-demangle.c:d_make_sub"
"size","libiberty/cp-demangle.c:d_template_args"
"size","libiberty/cp-demangle.c:d_template_args_1"
"size","libiberty/cp-demangle.c:d_template_arg"
"size","libiberty/cp-demangle.c:d_template_param"
"size","libiberty/cp-demangle.c:d_make_template_param"
"size","libiberty/cp-demangle.c:d_local_name"
"size","libiberty/cp-demangle.c:d_make_default_arg"
"size","libiberty/cp-demangle.c:d_number_component"
"size","libiberty/cp-demangle.c:d_java_resource"
"size","libiberty/cp-demangle.c:d_make_character"
"size","libiberty/cp-demangle.c:is_fnqual_component_type"
"size","libiberty/cp-demangle.c:has_return_type"
"size","libiberty/cp-demangle.c:is_ctor_dtor_or_conversion"
"size","libiberty/cp-demangle.c:d_bare_function_type"
"size","libiberty/cp-demangle.c:d_clone_suffix"
"size","libiberty/cp-demangle.c:d_make_function_param"
"size","libiberty/cp-demangle.c:d_exprlist"
"size","libiberty/cp-demangle.c:op_is_new_cast"
"size","libiberty/cp-demangle.c:d_function_type"
"size","libiberty/cp-demangle.c:d_make_builtin_type"
"size","libiberty/cp-demangle.c:d_class_enum_type"
"size","libiberty/cp-demangle.c:d_array_type"
"size","libiberty/cp-demangle.c:d_pointer_to_member_type"
"size","libiberty/cp-demangle.c:d_checkpoint"
"size","libiberty/cp-demangle.c:d_backtrack"
"size","libiberty/cp-demangle.c:d_vector_type"
"size","libiberty/cp-demangle.c:d_make_demangle_mangled_name"
"size","libiberty/cp-demangle.c:cplus_demangle_print_callback"
"size","libiberty/cp-demangle.c:d_print_init"
"size","libiberty/cp-demangle.c:d_count_templates_scopes"
"size","libiberty/cp-demangle.c:d_print_comp"
"size","libiberty/cp-demangle.c:d_print_error"
"size","libiberty/cp-demangle.c:d_print_comp_inner"
"size","libiberty/cp-demangle.c:d_print_saw_error"
"size","libiberty/cp-demangle.c:d_append_buffer"
"size","libiberty/cp-demangle.c:d_append_char"
"size","libiberty/cp-demangle.c:d_print_flush"
"size","libiberty/cp-demangle.c:d_print_java_identifier"
"size","libiberty/cp-demangle.c:d_append_string"
"size","libiberty/cp-demangle.c:d_append_num"
"size","libiberty/cp-demangle.c:d_print_mod"
"size","libiberty/cp-demangle.c:d_last_char"
"size","libiberty/cp-demangle.c:d_lookup_template_argument"
"size","libiberty/cp-demangle.c:d_index_template_argument"
"size","libiberty/cp-demangle.c:d_get_saved_scope"
"size","libiberty/cp-demangle.c:d_save_scope"
"size","libiberty/cp-demangle.c:d_print_function_type"
"size","libiberty/cp-demangle.c:d_print_mod_list"
"size","libiberty/cp-demangle.c:d_print_array_type"
"size","libiberty/cp-demangle.c:d_print_conversion"
"size","libiberty/cp-demangle.c:d_print_expr_op"
"size","libiberty/cp-demangle.c:d_print_subexpr"
"size","libiberty/cp-demangle.c:d_find_pack"
"size","libiberty/cp-demangle.c:d_pack_length"
"size","libiberty/cp-demangle.c:d_args_length"
"size","libiberty/cp-demangle.c:d_print_cast"
"size","libiberty/cp-demangle.c:d_maybe_print_fold_expression"
"size","libiberty/rust-demangle.c:rust_is_mangled"
"size","libiberty/rust-demangle.c:is_prefixed_hash"
"size","libiberty/rust-demangle.c:looks_like_rust"
"size","libiberty/rust-demangle.c:rust_demangle_sym"
"size","libiberty/rust-demangle.c:unescape"
"size","libiberty/cp-demangle.c:java_demangle_v3"
"size","libiberty/cplus-dem.c:ada_demangle"
"size","libiberty/d-demangle.c:dlang_demangle"
"size","libiberty/d-demangle.c:string_init"
"size","libiberty/d-demangle.c:string_append"
"size","libiberty/d-demangle.c:string_need"
"size","libiberty/d-demangle.c:dlang_parse_mangle"
"size","libiberty/d-demangle.c:dlang_parse_qualified"
"size","libiberty/d-demangle.c:dlang_identifier"
"size","libiberty/d-demangle.c:dlang_number"
"size","libiberty/d-demangle.c:string_length"
"size","libiberty/d-demangle.c:string_setlength"
"size","libiberty/d-demangle.c:dlang_parse_template"
"size","libiberty/d-demangle.c:dlang_template_args"
"size","libiberty/d-demangle.c:dlang_type"
"size","libiberty/d-demangle.c:string_appendn"
"size","libiberty/d-demangle.c:string_delete"
"size","libiberty/d-demangle.c:dlang_call_convention_p"
"size","libiberty/d-demangle.c:dlang_function_type"
"size","libiberty/d-demangle.c:dlang_call_convention"
"size","libiberty/d-demangle.c:dlang_attributes"
"size","libiberty/d-demangle.c:dlang_function_args"
"size","libiberty/d-demangle.c:dlang_type_modifiers"
"size","libiberty/d-demangle.c:dlang_parse_tuple"
"size","libiberty/d-demangle.c:dlang_value"
"size","libiberty/d-demangle.c:dlang_parse_integer"
"size","libiberty/d-demangle.c:dlang_parse_real"
"size","libiberty/d-demangle.c:dlang_parse_string"
"size","libiberty/d-demangle.c:dlang_hexdigit"
"size","libiberty/d-demangle.c:dlang_parse_assocarray"
"size","libiberty/d-demangle.c:dlang_parse_arrayliteral"
"size","libiberty/d-demangle.c:dlang_parse_structlit"
"size","libiberty/d-demangle.c:string_prepend"
"size","libiberty/d-demangle.c:string_prependn"
"size","libiberty/cplus-dem.c:internal_cplus_demangle"
"size","libiberty/cplus-dem.c:string_init"
"size","libiberty/cplus-dem.c:gnu_special"
"size","libiberty/cplus-dem.c:demangle_qualified"
"size","libiberty/cplus-dem.c:register_Btype"
"size","libiberty/cplus-dem.c:consume_count_with_underscores"
"size","libiberty/cplus-dem.c:consume_count"
"size","libiberty/cplus-dem.c:string_append"
"size","libiberty/cplus-dem.c:string_need"
"size","libiberty/cplus-dem.c:string_clear"
"size","libiberty/cplus-dem.c:demangle_template"
"size","libiberty/cplus-dem.c:string_append_template_idx"
"size","libiberty/cplus-dem.c:string_appendn"
"size","libiberty/cplus-dem.c:get_count"
"size","libiberty/cplus-dem.c:do_type"
"size","libiberty/cplus-dem.c:string_prepend"
"size","libiberty/cplus-dem.c:string_prependn"
"size","libiberty/cplus-dem.c:demangle_template_value_parm"
"size","libiberty/cplus-dem.c:demangle_integral_value"
"size","libiberty/cplus-dem.c:demangle_expression"
"size","libiberty/cplus-dem.c:demangle_real_value"
"size","libiberty/cplus-dem.c:push_processed_type"
"size","libiberty/cplus-dem.c:demangle_nested_args"
"size","libiberty/cplus-dem.c:demangle_args"
"size","libiberty/cplus-dem.c:do_arg"
"size","libiberty/cplus-dem.c:string_appends"
"size","libiberty/cplus-dem.c:string_delete"
"size","libiberty/cplus-dem.c:remember_type"
"size","libiberty/cplus-dem.c:pop_processed_type"
"size","libiberty/cplus-dem.c:string_prepends"
"size","libiberty/cplus-dem.c:code_for_qualifier"
"size","libiberty/cplus-dem.c:qualifier_string"
"size","libiberty/cplus-dem.c:demangle_qualifier"
"size","libiberty/cplus-dem.c:demangle_fund_type"
"size","libiberty/cplus-dem.c:demangle_class_name"
"size","libiberty/cplus-dem.c:demangle_arm_hp_template"
"size","libiberty/cplus-dem.c:do_hpacc_template_const_value"
"size","libiberty/cplus-dem.c:do_hpacc_template_literal"
"size","libiberty/cplus-dem.c:arm_pt"
"size","libiberty/cplus-dem.c:snarf_numeric_literal"
"size","libiberty/cplus-dem.c:remember_Btype"
"size","libiberty/cplus-dem.c:demangle_template_template_parm"
"size","libiberty/cplus-dem.c:recursively_demangle"
"size","libiberty/cplus-dem.c:remember_Ktype"
"size","libiberty/cplus-dem.c:delete_work_stuff"
"size","libiberty/cplus-dem.c:delete_non_B_K_work_stuff"
"size","libiberty/cplus-dem.c:forget_types"
"size","libiberty/cplus-dem.c:squangle_mop_up"
"size","libiberty/cplus-dem.c:forget_B_and_K_types"
"size","libiberty/cplus-dem.c:demangle_prefix"
"size","libiberty/cplus-dem.c:arm_special"
"size","libiberty/cplus-dem.c:iterate_demangle_function"
"size","libiberty/cplus-dem.c:demangle_function_name"
"size","libiberty/cplus-dem.c:work_stuff_copy_to_from"
"size","libiberty/xmemdup.c:xmemdup"
"size","libiberty/cplus-dem.c:demangle_signature"
"size","libiberty/cplus-dem.c:demangle_class"
"size","libiberty/cplus-dem.c:mop_up"
"size","bfd/bfd.c:bfd_update_compression_header"
"size","bfd/bfd.c:bfd_check_compression_header"
"size","bfd/bfd.c:bfd_get_compression_header_size"
"size","bfd/bfd.c:bfd_convert_section_size"
"size","bfd/bfd.c:bfd_convert_section_contents"
"size","bfd/bfdio.c:memory_bread"
"size","bfd/bfdio.c:memory_bwrite"
"size","bfd/libbfd.c:bfd_realloc_or_free"
"size","bfd/bfdio.c:memory_btell"
"size","bfd/bfdio.c:memory_bseek"
"size","bfd/bfdio.c:memory_bclose"
"size","bfd/bfdio.c:memory_bflush"
"size","bfd/bfdio.c:memory_bstat"
"size","bfd/bfdio.c:memory_bmmap"
"size","bfd/bfdio.c:_bfd_real_ftell"
"size","bfd/bfdio.c:_bfd_real_fseek"
"size","bfd/bfdio.c:_bfd_real_fopen"
"size","bfd/bfdio.c:close_on_exec"
"size","bfd/bfdio.c:bfd_bread"
"size","bfd/bfdio.c:bfd_bwrite"
"size","bfd/bfdio.c:bfd_tell"
"size","bfd/bfdio.c:bfd_flush"
"size","bfd/bfdio.c:bfd_stat"
"size","bfd/bfdio.c:bfd_seek"
"size","bfd/bfdio.c:bfd_get_mtime"
"size","bfd/bfdio.c:bfd_get_size"
"size","bfd/bfdio.c:bfd_get_file_size"
"size","bfd/bfdio.c:bfd_mmap"
"size","bfd/corefile.c:bfd_core_file_failing_command"
"size","bfd/corefile.c:bfd_core_file_failing_signal"
"size","bfd/corefile.c:bfd_core_file_pid"
"size","bfd/corefile.c:core_file_matches_executable_p"
"size","bfd/corefile.c:generic_core_file_matches_executable_p"
"size","bfd/format.c:bfd_check_format"
"size","bfd/format.c:bfd_check_format_matches"
"size","bfd/format.c:bfd_reinit"
"size","bfd/format.c:bfd_preserve_finish"
"size","bfd/hash.c:bfd_hash_table_free"
"size","libiberty/objalloc.c:objalloc_free"
"size","bfd/format.c:bfd_preserve_save"
"size","bfd/hash.c:bfd_hash_table_init"
"size","bfd/hash.c:bfd_hash_table_init_n"
"size","libiberty/objalloc.c:objalloc_create"
"size","bfd/format.c:bfd_preserve_restore"
"size","bfd/format.c:bfd_set_format"
"size","bfd/format.c:bfd_format_string"
"size","bfd/hash.c:bfd_hash_lookup"
"size","bfd/hash.c:bfd_hash_hash"
"size","bfd/hash.c:bfd_hash_insert"
"size","bfd/hash.c:higher_prime_number"
"size","bfd/hash.c:bfd_hash_rename"
"size","bfd/hash.c:bfd_hash_replace"
"size","bfd/hash.c:bfd_hash_allocate"
"size","bfd/hash.c:bfd_hash_newfunc"
"size","bfd/hash.c:bfd_hash_traverse"
"size","bfd/hash.c:bfd_hash_set_default_size"
"size","bfd/hash.c:_bfd_stringtab_init"
"size","bfd/hash.c:strtab_hash_newfunc"
"size","bfd/hash.c:_bfd_xcoff_stringtab_init"
"size","bfd/hash.c:_bfd_stringtab_free"
"size","bfd/hash.c:_bfd_stringtab_add"
"size","bfd/hash.c:_bfd_stringtab_size"
"size","bfd/hash.c:_bfd_stringtab_emit"
"size","bfd/libbfd.c:bfd_false"
"size","bfd/libbfd.c:bfd_true"
"size","bfd/libbfd.c:bfd_nullvoidptr"
"size","bfd/libbfd.c:bfd_0"
"size","bfd/libbfd.c:bfd_0u"
"size","bfd/libbfd.c:bfd_0l"
"size","bfd/libbfd.c:_bfd_n1"
"size","bfd/libbfd.c:bfd_void"
"size","bfd/libbfd.c:_bfd_norelocs_get_reloc_upper_bound"
"size","bfd/libbfd.c:_bfd_norelocs_canonicalize_reloc"
"size","bfd/libbfd.c:_bfd_norelocs_set_reloc"
"size","bfd/libbfd.c:_bfd_nocore_core_file_matches_executable_p"
"size","bfd/libbfd.c:_bfd_nocore_core_file_failing_command"
"size","bfd/libbfd.c:_bfd_nocore_core_file_failing_signal"
"size","bfd/libbfd.c:_bfd_nocore_core_file_pid"
"size","bfd/libbfd.c:_bfd_dummy_target"
"size","bfd/libbfd.c:bfd_malloc2"
"size","bfd/libbfd.c:bfd_realloc2"
"size","bfd/libbfd.c:bfd_zmalloc2"
"size","bfd/libbfd.c:bfd_getb16"
"size","bfd/libbfd.c:bfd_getl16"
"size","bfd/libbfd.c:bfd_getb_signed_16"
"size","bfd/libbfd.c:bfd_getl_signed_16"
"size","bfd/libbfd.c:bfd_putb16"
"size","bfd/libbfd.c:bfd_putl16"
"size","bfd/libbfd.c:bfd_getb_signed_32"
"size","bfd/libbfd.c:bfd_getl_signed_32"
"size","bfd/libbfd.c:bfd_getl64"
"size","bfd/libbfd.c:bfd_getb_signed_64"
"size","bfd/libbfd.c:bfd_getl_signed_64"
"size","bfd/libbfd.c:bfd_putl32"
"size","bfd/libbfd.c:bfd_putl64"
"size","bfd/libbfd.c:bfd_put_bits"
"size","bfd/libbfd.c:bfd_get_bits"
"size","bfd/libbfd.c:_bfd_generic_get_section_contents"
"size","bfd/libbfd.c:_bfd_generic_get_section_contents_in_window"
"size","bfd/libbfd.c:_bfd_generic_set_section_contents"
"size","bfd/libbfd.c:bfd_log2"
"size","bfd/libbfd.c:bfd_generic_is_local_label_name"
"size","bfd/libbfd.c:_bfd_warn_deprecated"
"size","bfd/libbfd.c:_bfd_read_unsigned_leb128"
"size","bfd/libbfd.c:_bfd_safe_read_leb128"
"size","bfd/libbfd.c:_bfd_read_signed_leb128"
"size","bfd/libbfd.c:_bfd_generic_init_private_section_data"
"size","bfd/opncls.c:_bfd_new_bfd"
"size","bfd/opncls.c:_bfd_new_bfd_contained_in"
"size","bfd/opncls.c:opncls_bread"
"size","bfd/opncls.c:opncls_bwrite"
"size","bfd/opncls.c:opncls_btell"
"size","bfd/opncls.c:opncls_bseek"
"size","bfd/opncls.c:opncls_bclose"
"size","bfd/opncls.c:opncls_bflush"
"size","bfd/opncls.c:opncls_bstat"
"size","bfd/opncls.c:opncls_bmmap"
"size","bfd/opncls.c:_bfd_free_cached_info"
"size","bfd/opncls.c:bfd_fopen"
"size","bfd/opncls.c:_bfd_delete_bfd"
"size","bfd/bfd.h:bfd_set_cacheable"
"size","bfd/opncls.c:bfd_openr"
"size","bfd/opncls.c:bfd_fdopenr"
"size","bfd/opncls.c:bfd_openstreamr"
"size","bfd/opncls.c:bfd_openr_iovec"
"size","bfd/opncls.c:bfd_openw"
"size","bfd/opncls.c:bfd_close"
"size","bfd/opncls.c:_maybe_make_executable"
"size","bfd/opncls.c:bfd_close_all_done"
"size","bfd/opncls.c:bfd_create"
"size","bfd/opncls.c:bfd_make_writable"
"size","bfd/opncls.c:bfd_make_readable"
"size","bfd/section.c:bfd_section_list_clear"
"size","bfd/opncls.c:bfd_alloc2"
"size","bfd/opncls.c:bfd_zalloc2"
"size","bfd/opncls.c:bfd_release"
"size","libiberty/objalloc.c:objalloc_free_block"
"size","bfd/opncls.c:bfd_calc_gnu_debuglink_crc32"
"size","bfd/opncls.c:bfd_get_debug_link_info"
"size","bfd/opncls.c:bfd_get_debug_link_info_1"
"size","bfd/section.c:bfd_get_section_by_name"
"size","bfd/section.c:bfd_malloc_and_get_section"
"size","bfd/compress.c:bfd_get_full_section_contents"
"size","bfd/section.c:bfd_get_section_contents"
"size","bfd/compress.c:decompress_contents"
"size","zlib/inflate.c:inflateInit_"
"size","zlib/inflate.c:inflateInit2_"
"size","zlib/inflate.c:inflateReset2"
"size","zlib/inflate.c:inflateStateCheck"
"size","zlib/inflate.c:inflateReset"
"size","zlib/inflate.c:inflateResetKeep"
"size","zlib/inflate.c:inflate"
"size","zlib/crc32.c:crc32"
"size","zlib/crc32.c:crc32_z"
"size","zlib/crc32.c:crc32_little"
"size","zlib/crc32.c:crc32_big"
"size","zlib/adler32.c:adler32"
"size","zlib/adler32.c:adler32_z"
"size","zlib/inflate.c:fixedtables"
"size","zlib/inftrees.c:inflate_table"
"size","zlib/inffast.c:inflate_fast"
"size","zlib/inflate.c:updatewindow"
"size","zlib/inflate.c:inflateEnd"
"size","bfd/opncls.c:bfd_get_alt_debug_link_info"
"size","bfd/opncls.c:bfd_follow_gnu_debuglink"
"size","bfd/opncls.c:find_separate_debug_file"
"size","bfd/opncls.c:separate_debug_file_exists"
"size","bfd/opncls.c:bfd_follow_gnu_debugaltlink"
"size","bfd/opncls.c:get_alt_debug_link_info_shim"
"size","bfd/opncls.c:separate_alt_debug_file_exists"
"size","bfd/opncls.c:bfd_create_gnu_debuglink_section"
"size","bfd/section.c:bfd_make_section_with_flags"
"size","bfd/section.c:bfd_section_init"
"size","bfd/section.c:bfd_set_section_size"
"size","bfd/bfd.h:bfd_set_section_alignment"
"size","bfd/opncls.c:bfd_fill_in_gnu_debuglink_section"
"size","bfd/section.c:bfd_set_section_contents"
"size","bfd/opncls.c:bfd_follow_build_id_debuglink"
"size","bfd/opncls.c:get_build_id_name"
"size","bfd/opncls.c:get_build_id"
"size","bfd/opncls.c:check_build_id_file"
"size","bfd/section.c:bfd_section_hash_newfunc"
"size","bfd/section.c:_bfd_generic_new_section_hook"
"size","bfd/section.c:bfd_get_next_section_by_name"
"size","bfd/section.c:bfd_get_linker_section"
"size","bfd/section.c:bfd_get_section_by_name_if"
"size","bfd/section.c:bfd_get_unique_section_name"
"size","bfd/section.c:bfd_make_section_old_way"
"size","bfd/section.c:bfd_make_section_anyway_with_flags"
"size","bfd/section.c:bfd_make_section_anyway"
"size","bfd/section.c:bfd_make_section"
"size","bfd/section.c:bfd_get_next_section_id"
"size","bfd/section.c:bfd_set_section_flags"
"size","bfd/section.c:bfd_rename_section"
"size","bfd/section.c:bfd_map_over_sections"
"size","bfd/section.c:bfd_sections_find_if"
"size","bfd/section.c:bfd_generic_is_group_section"
"size","bfd/section.c:bfd_generic_discard_group"
"size","bfd/targets.c:bfd_find_target"
"size","bfd/targets.c:bfd_get_target_info"
"size","bfd/targets.c:_bfd_find_arch_match"
"size","bfd/targets.c:bfd_iterate_over_targets"
"size","bfd/targets.c:bfd_flavour_name"
"size","bfd/binary.c:binary_object_p"
"size","bfd/binary.c:binary_mkobject"
"size","bfd/binary.c:binary_get_section_contents"
"size","bfd/binary.c:binary_get_symtab_upper_bound"
"size","bfd/binary.c:binary_canonicalize_symtab"
"size","bfd/binary.c:mangle_name"
"size","bfd/binary.c:binary_get_symbol_info"
"size","bfd/binary.c:binary_set_section_contents"
"size","bfd/binary.c:binary_sizeof_headers"
"size","bfd/ihex.c:ihex_object_p"
"size","bfd/ihex.c:ihex_init"
"size","libiberty/hex.c:hex_init"
"size","bfd/ihex.c:ihex_mkobject"
"size","bfd/ihex.c:ihex_scan"
"size","bfd/ihex.c:ihex_get_byte"
"size","bfd/ihex.c:ihex_bad_byte"
"size","bfd/ihex.c:ihex_write_object_contents"
"size","bfd/ihex.c:ihex_write_record"
"size","bfd/ihex.c:ihex_get_section_contents"
"size","bfd/ihex.c:ihex_read_section"
"size","bfd/ihex.c:ihex_set_arch_mach"
"size","bfd/ihex.c:ihex_set_section_contents"
"size","bfd/ihex.c:ihex_sizeof_headers"
"size","bfd/srec.c:srec_object_p"
"size","bfd/srec.c:srec_init"
"size","bfd/srec.c:srec_mkobject"
"size","bfd/srec.c:srec_scan"
"size","bfd/srec.c:srec_get_byte"
"size","bfd/srec.c:srec_bad_byte"
"size","bfd/srec.c:srec_new_symbol"
"size","bfd/srec.c:srec_write_object_contents"
"size","bfd/srec.c:internal_srec_write_object_contents"
"size","bfd/srec.c:srec_write_symbols"
"size","bfd/srec.c:srec_write_header"
"size","bfd/srec.c:srec_write_record"
"size","bfd/srec.c:srec_write_section"
"size","bfd/srec.c:srec_write_terminator"
"size","bfd/srec.c:srec_get_section_contents"
"size","bfd/srec.c:srec_read_section"
"size","bfd/srec.c:srec_get_symtab_upper_bound"
"size","bfd/srec.c:srec_canonicalize_symtab"
